t,x1(t),x2(t),y1(t),y2(t),def(t)
11.6600770950317,-9.18649291992188,-10.6864700317383,0.773877382278442,0.773194670677185,0.0339253413520713
11.6800775527954,-9.18127632141113,-10.6812524795532,0.773721396923065,0.773036181926727,0.0330525514400338
11.7000780105591,-9.17593955993652,-10.6759157180786,0.773565948009491,0.772878289222717,0.0321596739328005
11.7200784683228,-9.17048740386963,-10.6704635620117,0.773411512374878,0.772721350193024,0.031247510144914
11.7400789260864,-9.16492366790771,-10.6648998260498,0.773258447647095,0.772565901279449,0.030316691920449
11.7600793838501,-9.15925216674805,-10.6592283248901,0.773107349872589,0.772412240505219,0.0293678682791953
11.7800798416138,-9.15351486206055,-10.6534147262573,0.77295845746994,0.772260904312134,0.028408045888518
11.8000802993774,-9.14760971069336,-10.6475706100464,0.772812306880951,0.772112250328064,0.0274201743126816
11.8200807571411,-9.14167213439941,-10.6415691375732,0.772669196128845,0.771966755390167,0.0264268892201655
11.8400812149048,-9.13558101654053,-10.6355409622192,0.772529721260071,0.771824717521667,0.0254079435912034
11.8600816726685,-9.12946701049805,-10.6293640136719,0.772394061088562,0.771686613559723,0.0243851836144901
11.8800821304321,-9.12320804595947,-10.6231679916382,0.772262692451477,0.771552801132202,0.023338197349347
11.9000825881958,-9.11693477630615,-10.61683177948,0.77213591337204,0.771423637866974,0.0222888319599522
11.9200830459595,-9.11052513122559,-10.6104860305786,0.772014200687408,0.771299362182617,0.0212166779757456
11.9400835037231,-9.10411071777344,-10.6040077209473,0.771897673606873,0.77118045091629,0.0201437391760322
11.9600839614868,-9.09756946563721,-10.5975294113159,0.77178680896759,0.771067082881927,0.0190496033689949
11.9800844192505,-9.09103202819824,-10.5909290313721,0.771681845188141,0.770959675312042,0.0179561191116723
12.0000848770142,-9.08437728881836,-10.5843372344971,0.771583020687103,0.770858407020569,0.0168430324346919
12.0200853347778,-9.07769775390625,-10.5776700973511,0.771490693092346,0.770763576030731,0.0157258106616847
12.0400857925415,-9.07097721099854,-10.5709533691406,0.771404981613159,0.770675480365753,0.014601744003329
12.0600862503052,-9.06421756744385,-10.5641937255859,0.771326184272766,0.770594239234924,0.0134711476782818
12.0800867080688,-9.05742263793945,-10.5573987960815,0.771254479885101,0.770520091056824,0.0123346615949892
12.1000871658325,-9.05059623718262,-10.5505723953247,0.771190047264099,0.770453214645386,0.0111929210956713
12.1200876235962,-9.04374313354492,-10.543719291687,0.771133065223694,0.770393788814545,0.010046722263063
12.1400880813599,-9.03686809539795,-10.53684425354,0.771083652973175,0.770341873168945,0.00889686268473727
12.1600885391235,-9.03001308441162,-10.5299129486084,0.771041870117188,0.770297706127167,0.0077503571437433
12.1800889968872,-9.0230770111084,-10.5230379104614,0.77100795507431,0.770261287689209,0.00659029900628802
12.2000894546509,-9.01615715026855,-10.5161304473877,0.770981848239899,0.770232796669006,0.00543295467681992
12.2200899124146,-9.00923824310303,-10.5092144012451,0.770963668823242,0.770212173461914,0.00427577124268791
12.2400903701782,-9.00232124328613,-10.5022983551025,0.770953416824341,0.770199477672577,0.00311890635285244
12.2600908279419,-8.99541091918945,-10.4953870773315,0.770951151847839,0.77019476890564,0.0019631565052111
12.2800912857056,-8.98851013183594,-10.488486289978,0.770956814289093,0.770197987556458,0.000808998207905191
12.3000917434692,-8.98162364959717,-10.4815998077393,0.770970344543457,0.770209133625031,-0.000342772346650191
12.3200922012329,-8.97475624084473,-10.4747323989868,0.770991802215576,0.770228087902069,-0.00149135909378554
12.3400926589966,-8.96791172027588,-10.467887878418,0.771021008491516,0.770254909992218,-0.0026361254364562
12.3600931167603,-8.96109485626221,-10.4610719680786,0.771057903766632,0.770289421081543,-0.00377627553985821
12.3800935745239,-8.95431041717529,-10.4542875289917,0.771102428436279,0.770331501960754,-0.00491101279444666
12.4000940322876,-8.94756317138672,-10.4475393295288,0.771154403686523,0.770381033420563,-0.00603954136035058
12.4200944900513,-8.94085597991943,-10.4408321380615,0.77121365070343,0.770437896251678,-0.00716138367580053
12.4400949478149,-8.93419361114502,-10.4341697692871,0.77128005027771,0.770501852035522,-0.00827574419933266
12.4600954055786,-8.92757987976074,-10.4275560379028,0.771353423595428,0.770572781562805,-0.00938198432251164
12.4800958633423,-8.92101955413818,-10.4209957122803,0.771433532238007,0.770650506019592,-0.010479309138743
12.500096321106,-8.91451644897461,-10.4144926071167,0.77152019739151,0.77073472738266,-0.0115670812596186
12.5200967788696,-8.90807437896729,-10.4080505371094,0.77161318063736,0.770825326442719,-0.0126446630381437
12.5400972366333,-8.90169715881348,-10.4016733169556,0.771712243556976,0.770921945571899,-0.0137114176737623
12.560097694397,-8.89538955688477,-10.3953657150269,0.771817088127136,0.771024346351624,-0.0147665477984464
12.5800981521606,-8.88919258117676,-10.3890924453735,0.771927416324615,0.771132349967957,-0.0158031952460209
12.6000986099243,-8.88304138183594,-10.382926940918,0.77204304933548,0.771245539188385,-0.0168322076858383
12.620099067688,-8.87692642211914,-10.3768854141235,0.772163569927216,0.77136367559433,-0.017855176789194
12.6400995254517,-8.870924949646,-10.3708982467651,0.772288739681244,0.771486401557922,-0.0188591878980556
12.6600999832153,-8.86501693725586,-10.3649921417236,0.772418200969696,0.771613478660583,-0.0198475868449867
12.680100440979,-8.8592004776001,-10.3591766357422,0.772551655769348,0.7717444896698,-0.0208206949830699
12.7001008987427,-8.85347843170166,-10.3534545898438,0.772688746452332,0.771879196166992,-0.0217780331988927
12.7201013565063,-8.84785461425781,-10.3478307723999,0.772829115390778,0.772017240524292,-0.0227189609072965
12.74010181427,-8.8423318862915,-10.3423080444336,0.772972464561462,0.772158145904541,-0.0236430021829469
12.7601022720337,-8.83691310882568,-10.3368892669678,0.773118376731873,0.77230167388916,-0.0245496756408079
12.7801027297974,-8.83163928985596,-10.3315401077271,0.773266553878784,0.772447466850281,-0.025432125045302
12.800103187561,-8.82640838623047,-10.3263692855835,0.773416578769684,0.772595107555389,-0.0263074093073538
12.8201036453247,-8.82131481170654,-10.3212871551514,0.773568153381348,0.772744238376617,-0.0271597442939915
12.8401041030884,-8.81634140014648,-10.3163175582886,0.773720800876617,0.772894561290741,-0.0279919966381316
12.8601045608521,-8.81148910522461,-10.3114652633667,0.773874223232269,0.773045599460602,-0.028804007364069
12.8801050186157,-8.80675888061523,-10.3067350387573,0.774028062820435,0.773197054862976,-0.0295956128648364
12.9001054763794,-8.80219078063965,-10.3020906448364,0.7741819024086,0.77334851026535,-0.0303601192705291
12.9201059341431,-8.79771900177002,-10.2976045608521,0.774335384368896,0.773499608039856,-0.0311085238099118
12.9401063919067,-8.79337120056152,-10.2932538986206,0.774488210678101,0.773649990558624,-0.0318362028210863
12.9601068496704,-8.78911590576172,-10.2890739440918,0.774639964103699,0.773799300193787,-0.0325484126856252
12.9801073074341,-8.78502559661865,-10.2849979400635,0.774790227413177,0.773947238922119,-0.0332330365247457
13.0001077651978,-8.78107738494873,-10.2810525894165,0.774938702583313,0.774093389511108,-0.0338938983697299
13.0201082229614,-8.77726936340332,-10.2772455215454,0.775085091590881,0.774237394332886,-0.0345313172494519
13.0401086807251,-8.77360248565674,-10.2735786437988,0.775228977203369,0.774378895759583,-0.0351451311578365
13.0601091384888,-8.77007865905762,-10.2700548171997,0.775370061397552,0.774517595767975,-0.0357350185364002
13.0801095962524,-8.76669883728027,-10.2666759490967,0.775508046150208,0.774653196334839,-0.0363008171243621
13.1001100540161,-8.76346683502197,-10.2634429931641,0.775642573833466,0.774785399436951,-0.0368418892447886
13.1201105117798,-8.76038265228271,-10.2603588104248,0.775773406028748,0.774913787841797,-0.0373582349405939
13.1401109695435,-8.75744819641113,-10.2574243545532,0.77590012550354,0.775038182735443,-0.0378495264183507
13.1601114273071,-8.75466537475586,-10.2546415328979,0.776022553443909,0.775158226490021,-0.0383154507554242
13.1801118850708,-8.75203609466553,-10.2520122528076,0.77614039182663,0.775273680686951,-0.0387556830130609
13.2001123428345,-8.74956130981445,-10.2495374679565,0.776253342628479,0.775384306907654,-0.0391700636631014
13.2201128005981,-8.74728012084961,-10.2471799850464,0.776361227035522,0.775489807128906,-0.0395520573118103
13.2401132583618,-8.74508762359619,-10.2450485229492,0.776463747024536,0.775590002536774,-0.0399191880770218
13.2601137161255,-8.74307823181152,-10.2430505752563,0.77656078338623,0.775684595108032,-0.0402556849054578
13.2801141738892,-8.74123191833496,-10.2412071228027,0.776651978492737,0.775773465633392,-0.0405648854346779
